root1	root2	image1	root1	root2	image2	positive
MeGlass_mtcnnpyp_160_32	meglass_120	8049225@N08_identity_4@8226921695_0	MeGlass_mtcnnpyp_160_32	meglass_120	80605199@N00_identity_3@123325812_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	80605199@N00_identity_3@10013646445_1	MeGlass_mtcnnpyp_160_32	meglass_120	80682882@N03_identity_27@8267307683_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	80605199@N00_identity_3@10048057126_0	MeGlass_mtcnnpyp_160_32	meglass_120	80682882@N03_identity_27@8267219805_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	80682882@N03_identity_27@8268340056_4	MeGlass_mtcnnpyp_160_32	meglass_120	80688364@N00_identity_3@2392659632_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	80682882@N03_identity_27@8268355194_4	MeGlass_mtcnnpyp_160_32	meglass_120	80688364@N00_identity_3@12115390895_35	0
MeGlass_mtcnnpyp_160_32	meglass_120	80688364@N00_identity_3@2894209903_0	MeGlass_mtcnnpyp_160_32	meglass_120	80779700@N00_identity_2@72679427_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	80688364@N00_identity_3@4594518207_0	MeGlass_mtcnnpyp_160_32	meglass_120	80779700@N00_identity_2@315023694_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	80779700@N00_identity_2@66074653_0	MeGlass_mtcnnpyp_160_32	meglass_120	80856703@N00_identity_12@3156671955_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	80779700@N00_identity_2@85089014_0	MeGlass_mtcnnpyp_160_32	meglass_120	80856703@N00_identity_12@2594625346_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	80856703@N00_identity_12@5903743930_0	MeGlass_mtcnnpyp_160_32	meglass_120	80901654@N00_identity_1@2337034939_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	80856703@N00_identity_12@6342164490_1	MeGlass_mtcnnpyp_160_32	meglass_120	80901654@N00_identity_1@2040664582_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	80901654@N00_identity_1@6657950279_0	MeGlass_mtcnnpyp_160_32	meglass_120	80909625@N00_identity_7@6958197254_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	80901654@N00_identity_1@6658974835_0	MeGlass_mtcnnpyp_160_32	meglass_120	80909625@N00_identity_7@6958153172_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	80909625@N00_identity_7@6956458690_3	MeGlass_mtcnnpyp_160_32	meglass_120	80954242@N00_identity_12@3439410015_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	80909625@N00_identity_7@6956480936_1	MeGlass_mtcnnpyp_160_32	meglass_120	80954242@N00_identity_12@3439407427_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	80954242@N00_identity_12@3439391489_0	MeGlass_mtcnnpyp_160_32	meglass_120	80985143@N00_identity_13@1672419045_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	80954242@N00_identity_12@3439395007_0	MeGlass_mtcnnpyp_160_32	meglass_120	80985143@N00_identity_13@1158365325_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	80985143@N00_identity_13@4341488703_0	MeGlass_mtcnnpyp_160_32	meglass_120	8101189@N07_identity_0@3356925158_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	80985143@N00_identity_13@865772873_2	MeGlass_mtcnnpyp_160_32	meglass_120	8101189@N07_identity_0@3351186061_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	8101189@N07_identity_0@3350830053_3	MeGlass_mtcnnpyp_160_32	meglass_120	81131906@N00_identity_14@2303618630_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	8101189@N07_identity_0@3350954845_4	MeGlass_mtcnnpyp_160_32	meglass_120	81131906@N00_identity_14@2302881339_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	81131906@N00_identity_14@3722457149_0	MeGlass_mtcnnpyp_160_32	meglass_120	8123170@N06_identity_1@11342741484_8	0
MeGlass_mtcnnpyp_160_32	meglass_120	81131906@N00_identity_14@3722532189_1	MeGlass_mtcnnpyp_160_32	meglass_120	8123170@N06_identity_1@10214601375_26	0
MeGlass_mtcnnpyp_160_32	meglass_120	8123170@N06_identity_1@5730698725_5	MeGlass_mtcnnpyp_160_32	meglass_120	81295529@N00_identity_3@11229188236_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	8123170@N06_identity_1@5730699077_2	MeGlass_mtcnnpyp_160_32	meglass_120	81295529@N00_identity_3@10768375173_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	81295529@N00_identity_3@3241290171_0	MeGlass_mtcnnpyp_160_32	meglass_120	81295529@N00_identity_5@13934256941_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	81295529@N00_identity_3@3242127696_0	MeGlass_mtcnnpyp_160_32	meglass_120	81295529@N00_identity_5@11438446295_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	81295529@N00_identity_5@13957490473_0	MeGlass_mtcnnpyp_160_32	meglass_120	81295529@N00_identity_8@11912559194_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	81295529@N00_identity_5@5031794304_1	MeGlass_mtcnnpyp_160_32	meglass_120	81295529@N00_identity_8@11912552484_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	81295529@N00_identity_8@11229188236_0	MeGlass_mtcnnpyp_160_32	meglass_120	81345235@N00_identity_0@4239364843_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	81295529@N00_identity_8@11438432825_0	MeGlass_mtcnnpyp_160_32	meglass_120	81345235@N00_identity_0@4239357121_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	81345235@N00_identity_0@4236293767_1	MeGlass_mtcnnpyp_160_32	meglass_120	81365121@N00_identity_12@1316166404_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	81345235@N00_identity_0@4239171429_1	MeGlass_mtcnnpyp_160_32	meglass_120	81365121@N00_identity_12@1315276481_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	81365121@N00_identity_12@4955290059_0	MeGlass_mtcnnpyp_160_32	meglass_120	8140023@N02_identity_2@8585418498_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	81365121@N00_identity_12@4955883034_0	MeGlass_mtcnnpyp_160_32	meglass_120	8140023@N02_identity_2@6214533728_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	8140023@N02_identity_2@5482284513_0	MeGlass_mtcnnpyp_160_32	meglass_120	8140023@N02_identity_5@5957573538_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	8140023@N02_identity_2@5500262998_0	MeGlass_mtcnnpyp_160_32	meglass_120	8140023@N02_identity_5@5921872907_5	0
MeGlass_mtcnnpyp_160_32	meglass_120	8140023@N02_identity_5@8292874973_1	MeGlass_mtcnnpyp_160_32	meglass_120	81434456@N00_identity_4@610023740_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	8140023@N02_identity_5@8426903335_2	MeGlass_mtcnnpyp_160_32	meglass_120	81434456@N00_identity_4@610019002_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	81434456@N00_identity_4@609978082_0	MeGlass_mtcnnpyp_160_32	meglass_120	81479319@N00_identity_21@274491633_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	81434456@N00_identity_4@609982240_0	MeGlass_mtcnnpyp_160_32	meglass_120	81479319@N00_identity_21@274491583_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	81479319@N00_identity_21@274490518_0	MeGlass_mtcnnpyp_160_32	meglass_120	81505795@N00_identity_0@11369831774_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	81479319@N00_identity_21@274490632_0	MeGlass_mtcnnpyp_160_32	meglass_120	81505795@N00_identity_0@10249162165_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	81505795@N00_identity_0@11370520113_0	MeGlass_mtcnnpyp_160_32	meglass_120	81654918@N00_identity_5@1152203388_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	81505795@N00_identity_0@13009384355_0	MeGlass_mtcnnpyp_160_32	meglass_120	81654918@N00_identity_5@1151364437_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	81654918@N00_identity_5@1356196395_0	MeGlass_mtcnnpyp_160_32	meglass_120	81655050@N00_identity_0@2395569884_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	81654918@N00_identity_5@1461695582_0	MeGlass_mtcnnpyp_160_32	meglass_120	81655050@N00_identity_0@2237173029_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	81655050@N00_identity_0@7322297652_12	MeGlass_mtcnnpyp_160_32	meglass_120	81707184@N00_identity_2@5439118456_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	81655050@N00_identity_0@7322297652_26	MeGlass_mtcnnpyp_160_32	meglass_120	81707184@N00_identity_2@5438374921_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	81707184@N00_identity_2@5439134542_0	MeGlass_mtcnnpyp_160_32	meglass_120	8172666@N07_identity_11@5334912873_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	81707184@N00_identity_2@5442116400_1	MeGlass_mtcnnpyp_160_32	meglass_120	8172666@N07_identity_11@5334907451_3	0
MeGlass_mtcnnpyp_160_32	meglass_120	8172666@N07_identity_11@5894128899_2	MeGlass_mtcnnpyp_160_32	meglass_120	81834460@N00_identity_2@7088362641_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	8172666@N07_identity_11@5894129493_1	MeGlass_mtcnnpyp_160_32	meglass_120	81834460@N00_identity_2@5028103414_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	81834460@N00_identity_2@13980606821_0	MeGlass_mtcnnpyp_160_32	meglass_120	81865167@N00_identity_0@3837928530_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	81834460@N00_identity_2@2956197521_0	MeGlass_mtcnnpyp_160_32	meglass_120	81865167@N00_identity_0@3837927720_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	81865167@N00_identity_0@2413641835_1	MeGlass_mtcnnpyp_160_32	meglass_120	8187741@N04_identity_8@2563295441_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	81865167@N00_identity_0@2984326473_0	MeGlass_mtcnnpyp_160_32	meglass_120	8187741@N04_identity_8@2261694535_4	0
MeGlass_mtcnnpyp_160_32	meglass_120	8187741@N04_identity_8@2069697339_0	MeGlass_mtcnnpyp_160_32	meglass_120	81934545@N00_identity_11@12703192004_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	8187741@N04_identity_8@2400031957_1	MeGlass_mtcnnpyp_160_32	meglass_120	81934545@N00_identity_11@12702738975_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	81934545@N00_identity_11@4632133704_1	MeGlass_mtcnnpyp_160_32	meglass_120	8195704@N04_identity_5@2562263170_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	81934545@N00_identity_11@5297395471_1	MeGlass_mtcnnpyp_160_32	meglass_120	8195704@N04_identity_5@2561438569_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	8195704@N04_identity_5@4486347544_0	MeGlass_mtcnnpyp_160_32	meglass_120	82121357@N00_identity_1@3171997859_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	8195704@N04_identity_5@4908161523_0	MeGlass_mtcnnpyp_160_32	meglass_120	82121357@N00_identity_1@2921757395_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	82121357@N00_identity_1@2922614619_0	MeGlass_mtcnnpyp_160_32	meglass_120	82208431@N08_identity_1@11427235924_9	0
MeGlass_mtcnnpyp_160_32	meglass_120	82121357@N00_identity_1@2922785896_0	MeGlass_mtcnnpyp_160_32	meglass_120	82208431@N08_identity_1@11427220925_9	0
MeGlass_mtcnnpyp_160_32	meglass_120	82208431@N08_identity_1@11426986735_0	MeGlass_mtcnnpyp_160_32	meglass_120	82223395@N00_identity_2@11372692534_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	82208431@N08_identity_1@11427140266_6	MeGlass_mtcnnpyp_160_32	meglass_120	82223395@N00_identity_2@11372657716_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	82223395@N00_identity_2@1763513595_0	MeGlass_mtcnnpyp_160_32	meglass_120	82365211@N00_identity_6@2693142062_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	82223395@N00_identity_2@1891760381_0	MeGlass_mtcnnpyp_160_32	meglass_120	82365211@N00_identity_6@2692326445_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	82365211@N00_identity_6@2682745881_2	MeGlass_mtcnnpyp_160_32	meglass_120	8242692@N03_identity_1@13488102143_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	82365211@N00_identity_6@2685326663_0	MeGlass_mtcnnpyp_160_32	meglass_120	8242692@N03_identity_1@10115657416_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	8242692@N03_identity_1@2228461846_0	MeGlass_mtcnnpyp_160_32	meglass_120	8246716@N04_identity_0@2349131698_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	8242692@N03_identity_1@2228462034_0	MeGlass_mtcnnpyp_160_32	meglass_120	8246716@N04_identity_0@2342342405_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	8246716@N04_identity_0@2465757207_0	MeGlass_mtcnnpyp_160_32	meglass_120	82526175@N00_identity_58@5943343828_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	8246716@N04_identity_0@2465758567_0	MeGlass_mtcnnpyp_160_32	meglass_120	82526175@N00_identity_58@5942800427_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	82526175@N00_identity_58@5947738255_6	MeGlass_mtcnnpyp_160_32	meglass_120	82526175@N00_identity_75@4784000568_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	82526175@N00_identity_58@5948226958_1	MeGlass_mtcnnpyp_160_32	meglass_120	82526175@N00_identity_75@4783995564_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	82526175@N00_identity_75@5942538115_2	MeGlass_mtcnnpyp_160_32	meglass_120	8263143@N07_identity_2@2426257561_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	82526175@N00_identity_75@5942560113_1	MeGlass_mtcnnpyp_160_32	meglass_120	8263143@N07_identity_2@2425999011_4	0
MeGlass_mtcnnpyp_160_32	meglass_120	8263143@N07_identity_2@2564263624_4	MeGlass_mtcnnpyp_160_32	meglass_120	8263143@N07_identity_7@5784276655_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	8263143@N07_identity_2@501822465_1	MeGlass_mtcnnpyp_160_32	meglass_120	8263143@N07_identity_7@502817366_3	0
MeGlass_mtcnnpyp_160_32	meglass_120	8263143@N07_identity_7@2563307387_0	MeGlass_mtcnnpyp_160_32	meglass_120	8263527@N08_identity_15@8752250860_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	8263143@N07_identity_7@502578444_2	MeGlass_mtcnnpyp_160_32	meglass_120	8263527@N08_identity_15@8751128661_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	8263527@N08_identity_15@6063431655_4	MeGlass_mtcnnpyp_160_32	meglass_120	82668092@N00_identity_1@12510975633_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	8263527@N08_identity_15@6063435153_4	MeGlass_mtcnnpyp_160_32	meglass_120	82668092@N00_identity_1@10888614575_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	82668092@N00_identity_1@5399175007_0	MeGlass_mtcnnpyp_160_32	meglass_120	82698525@N00_identity_27@3605491180_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	82668092@N00_identity_1@5399175007_1	MeGlass_mtcnnpyp_160_32	meglass_120	82698525@N00_identity_27@3604659949_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	82698525@N00_identity_27@2095836169_1	MeGlass_mtcnnpyp_160_32	meglass_120	82698525@N00_identity_32@470379502_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	82698525@N00_identity_27@2095837119_0	MeGlass_mtcnnpyp_160_32	meglass_120	82698525@N00_identity_32@470379430_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	82698525@N00_identity_32@1527046222_1	MeGlass_mtcnnpyp_160_32	meglass_120	82727030@N00_identity_6@2040076065_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	82698525@N00_identity_32@1527046784_2	MeGlass_mtcnnpyp_160_32	meglass_120	82727030@N00_identity_6@1730930128_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	82727030@N00_identity_6@10621805486_0	MeGlass_mtcnnpyp_160_32	meglass_120	8275561@N05_identity_9@1349762701_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	82727030@N00_identity_6@8719599618_0	MeGlass_mtcnnpyp_160_32	meglass_120	8275561@N05_identity_9@1349760147_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	8275561@N05_identity_9@1349698473_0	MeGlass_mtcnnpyp_160_32	meglass_120	82895272@N00_identity_1@235656866_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	8275561@N05_identity_9@1349715525_0	MeGlass_mtcnnpyp_160_32	meglass_120	82895272@N00_identity_1@2312581696_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	82895272@N00_identity_1@2052742805_0	MeGlass_mtcnnpyp_160_32	meglass_120	82971167@N04_identity_0@7628406756_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	82895272@N00_identity_1@2381744388_1	MeGlass_mtcnnpyp_160_32	meglass_120	82971167@N04_identity_0@7628404394_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	82971167@N04_identity_0@7633952882_0	MeGlass_mtcnnpyp_160_32	meglass_120	83044079@N00_identity_39@3007490739_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	82971167@N04_identity_0@7633953276_0	MeGlass_mtcnnpyp_160_32	meglass_120	83044079@N00_identity_39@2823293504_9	0
MeGlass_mtcnnpyp_160_32	meglass_120	83044079@N00_identity_39@5274694029_0	MeGlass_mtcnnpyp_160_32	meglass_120	83044079@N00_identity_6@2314762241_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	83044079@N00_identity_39@5274705025_2	MeGlass_mtcnnpyp_160_32	meglass_120	83044079@N00_identity_6@2314756739_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	83044079@N00_identity_6@2322552137_2	MeGlass_mtcnnpyp_160_32	meglass_120	83045143@N00_identity_0@1097641339_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	83044079@N00_identity_6@2322609991_2	MeGlass_mtcnnpyp_160_32	meglass_120	83045143@N00_identity_0@1096773307_3	0
MeGlass_mtcnnpyp_160_32	meglass_120	83045143@N00_identity_0@1097430065_2	MeGlass_mtcnnpyp_160_32	meglass_120	83045143@N00_identity_2@1100132015_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	83045143@N00_identity_0@1098069185_2	MeGlass_mtcnnpyp_160_32	meglass_120	83045143@N00_identity_2@1097641339_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	83045143@N00_identity_2@1098069185_0	MeGlass_mtcnnpyp_160_32	meglass_120	83069173@N00_identity_1@1015306438_3	0
MeGlass_mtcnnpyp_160_32	meglass_120	83045143@N00_identity_2@1098327355_1	MeGlass_mtcnnpyp_160_32	meglass_120	83069173@N00_identity_1@10130744304_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	83069173@N00_identity_1@2107868844_0	MeGlass_mtcnnpyp_160_32	meglass_120	83082294@N00_identity_0@2362095127_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	83069173@N00_identity_1@2153351395_1	MeGlass_mtcnnpyp_160_32	meglass_120	83082294@N00_identity_0@2156916511_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	83082294@N00_identity_0@963262959_1	MeGlass_mtcnnpyp_160_32	meglass_120	83101182@N00_identity_3@4518810404_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	83082294@N00_identity_0@963263053_1	MeGlass_mtcnnpyp_160_32	meglass_120	83101182@N00_identity_3@4518189487_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	83101182@N00_identity_3@165177184_0	MeGlass_mtcnnpyp_160_32	meglass_120	8316621@N07_identity_6@3786247423_4	0
MeGlass_mtcnnpyp_160_32	meglass_120	83101182@N00_identity_3@166663152_1	MeGlass_mtcnnpyp_160_32	meglass_120	8316621@N07_identity_6@3786243053_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	8316621@N07_identity_6@11376561493_0	MeGlass_mtcnnpyp_160_32	meglass_120	83278273@N00_identity_4@1288235966_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	8316621@N07_identity_6@8368638548_1	MeGlass_mtcnnpyp_160_32	meglass_120	83278273@N00_identity_4@1288233318_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	83278273@N00_identity_4@2068201857_0	MeGlass_mtcnnpyp_160_32	meglass_120	83361464@N00_identity_0@961367829_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	83278273@N00_identity_4@3133064716_4	MeGlass_mtcnnpyp_160_32	meglass_120	83361464@N00_identity_0@961362399_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	83361464@N00_identity_0@961449727_0	MeGlass_mtcnnpyp_160_32	meglass_120	83361464@N00_identity_8@961361345_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	83361464@N00_identity_0@962368404_0	MeGlass_mtcnnpyp_160_32	meglass_120	83361464@N00_identity_8@961360879_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	83361464@N00_identity_8@962212522_1	MeGlass_mtcnnpyp_160_32	meglass_120	83379078@N00_identity_2@2289786276_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	83361464@N00_identity_8@962233138_0	MeGlass_mtcnnpyp_160_32	meglass_120	83379078@N00_identity_2@2289713238_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	83379078@N00_identity_2@3903115255_1	MeGlass_mtcnnpyp_160_32	meglass_120	83412688@N00_identity_0@2096526602_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	83379078@N00_identity_2@5349857043_1	MeGlass_mtcnnpyp_160_32	meglass_120	83412688@N00_identity_0@2096522750_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	83412688@N00_identity_0@2599905819_0	MeGlass_mtcnnpyp_160_32	meglass_120	83412688@N00_identity_21@4547550885_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	83412688@N00_identity_0@2683108334_0	MeGlass_mtcnnpyp_160_32	meglass_120	83412688@N00_identity_21@4547539785_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	83412688@N00_identity_21@2457526761_0	MeGlass_mtcnnpyp_160_32	meglass_120	83412688@N00_identity_3@2086872679_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	83412688@N00_identity_21@3415220063_0	MeGlass_mtcnnpyp_160_32	meglass_120	83412688@N00_identity_3@2059182773_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	83412688@N00_identity_3@2059178081_1	MeGlass_mtcnnpyp_160_32	meglass_120	83429360@N00_identity_1@4931361848_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	83412688@N00_identity_3@2059964760_0	MeGlass_mtcnnpyp_160_32	meglass_120	83429360@N00_identity_1@2869218798_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	83429360@N00_identity_1@6623843617_0	MeGlass_mtcnnpyp_160_32	meglass_120	8344363@N04_identity_1@11559034505_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	83429360@N00_identity_1@6623847027_0	MeGlass_mtcnnpyp_160_32	meglass_120	8344363@N04_identity_1@10147346596_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	8344363@N04_identity_1@13140804853_1	MeGlass_mtcnnpyp_160_32	meglass_120	83453884@N00_identity_1@5970991839_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	8344363@N04_identity_1@13140805143_0	MeGlass_mtcnnpyp_160_32	meglass_120	83453884@N00_identity_1@5379945723_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	83453884@N00_identity_1@3149518535_1	MeGlass_mtcnnpyp_160_32	meglass_120	83524683@N00_identity_5@1142722569_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	83453884@N00_identity_1@3150353672_0	MeGlass_mtcnnpyp_160_32	meglass_120	83524683@N00_identity_5@1142722361_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	83524683@N00_identity_5@9016434735_1	MeGlass_mtcnnpyp_160_32	meglass_120	8353488@N04_identity_40@11182178435_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	83524683@N00_identity_5@9017215317_1	MeGlass_mtcnnpyp_160_32	meglass_120	8353488@N04_identity_40@11163088123_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	8353488@N04_identity_40@13788848075_1	MeGlass_mtcnnpyp_160_32	meglass_120	8353488@N04_identity_58@11182204085_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	8353488@N04_identity_40@13904582044_2	MeGlass_mtcnnpyp_160_32	meglass_120	8353488@N04_identity_58@10213849036_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	8353488@N04_identity_58@10598082354_3	MeGlass_mtcnnpyp_160_32	meglass_120	8353488@N04_identity_89@13788835855_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	8353488@N04_identity_58@10598286153_0	MeGlass_mtcnnpyp_160_32	meglass_120	8353488@N04_identity_89@13788716735_4	0
MeGlass_mtcnnpyp_160_32	meglass_120	8353488@N04_identity_89@13904221813_1	MeGlass_mtcnnpyp_160_32	meglass_120	8353851@N02_identity_0@1590740905_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	8353488@N04_identity_89@9418912346_2	MeGlass_mtcnnpyp_160_32	meglass_120	8353851@N02_identity_0@1589942873_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	8353851@N02_identity_0@1590629835_0	MeGlass_mtcnnpyp_160_32	meglass_120	8354016@N05_identity_6@4130937113_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	8353851@N02_identity_0@1590636767_0	MeGlass_mtcnnpyp_160_32	meglass_120	8354016@N05_identity_6@4130936205_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	8354016@N05_identity_6@4130920257_0	MeGlass_mtcnnpyp_160_32	meglass_120	83593314@N00_identity_2@2161330514_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	8354016@N05_identity_6@4130921839_0	MeGlass_mtcnnpyp_160_32	meglass_120	83593314@N00_identity_2@2139039252_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	83593314@N00_identity_2@1336752628_1	MeGlass_mtcnnpyp_160_32	meglass_120	83733325@N00_identity_2@4963637625_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	83593314@N00_identity_2@1336757422_1	MeGlass_mtcnnpyp_160_32	meglass_120	83733325@N00_identity_2@2490884117_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	83733325@N00_identity_2@1213845161_0	MeGlass_mtcnnpyp_160_32	meglass_120	83884624@N00_identity_16@8408471681_3	0
